date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:45:49	11091/11091	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jan%202022%2016:15:51%20GMT	https://www.hsgadvisory.com/contact	C:/My%20Web%20Sites/Magma/www.hsgadvisory.com/contact.html	(from https://www.hsgadvisory.com/)
21:45:50	22992/22992	---M--	200	added ('OK')	image/png	etag:%22c69970b317b519af5090d89a62c51b5c%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fecfe5874e94dba9c7ea256_iconfinder_03_feather-pen-quill_5746726.png	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fecfe5874e94dba9c7ea256_iconfinder_03_feather-pen-quill_5746726.png	(from https://www.hsgadvisory.com/)
21:45:50	18089/18089	---M--	200	added ('OK')	image/png	etag:%2293ad5fc0f1af60ec18de65d3afe21f7b%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fecfe58523345e4e85581bb_iconfinder_03_caliper-compass-callipers-divider_5746715.png	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fecfe58523345e4e85581bb_iconfinder_03_caliper-compass-callipers-divider_5746715.png	(from https://www.hsgadvisory.com/)
21:45:50	12607/12607	---M--	200	added ('OK')	image/png	etag:%22e162cd8e4a2ad55f02f3196378b70067%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fecfe5883f67d7a4864e482_iconfinder_03_wand-magic-select-tool_5746711.png	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fecfe5883f67d7a4864e482_iconfinder_03_wand-magic-select-tool_5746711.png	(from https://www.hsgadvisory.com/)
21:45:50	21684/21684	---M--	200	added ('OK')	image/png	etag:%2299dbabbb412f31bf291294b664bbc571%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5feca2a2a081fc51297bf6e0_paddle.png	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5feca2a2a081fc51297bf6e0_paddle.png	(from https://www.hsgadvisory.com/)
21:45:51	7091/7091	---M--	200	added ('OK')	image/png	etag:%22eb462fa26e0436000dde02fbe87fa111%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5feca2a37aaf96228f8c3f05_dawn.png	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5feca2a37aaf96228f8c3f05_dawn.png	(from https://www.hsgadvisory.com/)
21:45:51	3155/3155	---M--	200	added ('OK')	image/png	etag:%2222ceaddf7ad12a0572137dee093e1638%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fedd6706e8146ea55c500a6_simba.png	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fedd6706e8146ea55c500a6_simba.png	(from https://www.hsgadvisory.com/)
21:45:52	162214/162214	---M--	200	added ('OK')	image/png	etag:%2294e533fe76cafbe6b02a227e28484ed9%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5feca2a32d254219ca208770_crowdcube.png	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5feca2a32d254219ca208770_crowdcube.png	(from https://www.hsgadvisory.com/)
21:45:52	11934/11934	---M--	200	added ('OK')	image/png	etag:%22184a765b8be6977ec09dc1591d87cb96%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fee1a3b92fcdbc4d4d54b0e_curve.png	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fee1a3b92fcdbc4d4d54b0e_curve.png	(from https://www.hsgadvisory.com/)
21:45:52	51771/51771	---M--	200	added ('OK')	image/png	etag:%22a5fd1331a3e5e9a77f642d3091a692a5%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fee1a3baac9086b056360a6_jacobs.png	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fee1a3baac9086b056360a6_jacobs.png	(from https://www.hsgadvisory.com/)
21:45:53	60808/60808	---M--	200	added ('OK')	image/png	etag:%22396174f244e1718228a688d19472202e%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5feca2a301923a84b9f170f8_octopus.png	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5feca2a301923a84b9f170f8_octopus.png	(from https://www.hsgadvisory.com/)
21:45:53	8894/8894	---M--	200	added ('OK')	image/png	etag:%22735eb6ee36535b3ff8d539cc3d6422dd%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5feca2a22221c925afe25cab_farewill.png	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5feca2a22221c925afe25cab_farewill.png	(from https://www.hsgadvisory.com/)
21:45:53	3982/3982	---M--	200	added ('OK')	image/png	etag:%2236a8f3a386e0777a7eacf8f6c3d7ebe6%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fec9dfd1b5800f92eef8af2_linkedin.png	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fec9dfd1b5800f92eef8af2_linkedin.png	(from https://www.hsgadvisory.com/)
21:45:54	235347/235347	---M--	200	added ('OK')	image/png	etag:%22a6e5d6ca51417e16854b034bbf32b40a%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/6015ba8349f4818592b79eb8_Untitled%20design%20(26).png	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/6015ba8349f4818592b79eb8_Untitled%20design%20(26).png	(from https://www.hsgadvisory.com/)
21:45:54	17840/17840	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jan%202022%2016:15:55%20GMT	https://www.hsgadvisory.com/privacy-policy	C:/My%20Web%20Sites/Magma/www.hsgadvisory.com/privacy-policy.html	(from https://www.hsgadvisory.com/)
21:45:54	89476/89476	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=5fec9cbd559a42ec579e8c62	C:/My%20Web%20Sites/Magma/d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8ecf3.js	(from https://www.hsgadvisory.com/)
21:45:55	5882/5882	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2004%20Jan%202022%2016:37:15%20GMT	https://cdn.usefathom.com/script.js	C:/My%20Web%20Sites/Magma/cdn.usefathom.com/script.js	(from https://www.hsgadvisory.com/)
21:45:55	2610332/2610332	---M-Z	200	added ('OK')	text/javascript	etag:%22ed821e09a13bb991204c4b49edc8df09%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/js/webflow.2ddb12554.js	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/js/webflow.2ddb12554.js	(from https://www.hsgadvisory.com/)
21:45:56	138429/138429	---M--	200	added ('OK')	image/jpeg	etag:%2263375590511632498893fb841c860fa5%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5feca6283d8f868358f26dad_dawn%20team.jpg	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5feca6283d8f868358f26dad_dawn%20team.jpg	(from https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/css/hsg-advisory.webflow.e3ef5bf72.css)
21:45:57	263394/263394	---M--	200	added ('OK')	image/jpeg	etag:%22734c14c9d1acaf8cd1d443f573903c93%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fec9cbd650740742461bd4e_painter.jpg	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fec9cbd650740742461bd4e_painter.jpg	(from https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/css/hsg-advisory.webflow.e3ef5bf72.css)
21:45:58	1523296/1523296	---M--	200	added ('OK')	image/png	etag:%22d0bb44cf5005208fdb3abd2114fdc472%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fec9cbd650740b5aa61bd57_Set%20One.png	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fec9cbd650740b5aa61bd57_Set%20One.png	(from https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/css/hsg-advisory.webflow.e3ef5bf72.css)
21:45:59	15540/15540	---M--	200	added ('OK')	image/png	etag:%22c7c4bfeab5d5c0979db8925d9839a3f3%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fede3eb973b9bf5d91e85ac_iconfinder_content-pen-write-3_3656899.png	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fede3eb973b9bf5d91e85ac_iconfinder_content-pen-write-3_3656899.png	(from https://www.hsgadvisory.com/what-we-do)
21:45:59	71835/71835	---M--	200	added ('OK')	image/jpeg	etag:%225824f7adea01b224a7f71c7479de0fdc%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fec9cbd650740592161bd31_team%20work.jpg	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fec9cbd650740592161bd31_team%20work.jpg	(from https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/css/hsg-advisory.webflow.e3ef5bf72.css)
21:45:59	16932/16932	---M--	200	added ('OK')	image/png	etag:%22c5f88666a81d550d2bba5b17dd874277%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fede3eab7e494c9298c610b_iconfinder_574_-_Sharing_1419523.png	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fede3eab7e494c9298c610b_iconfinder_574_-_Sharing_1419523.png	(from https://www.hsgadvisory.com/what-we-do)
21:45:59	11503/11503	---M--	200	added ('OK')	image/png	etag:%228ce82b02523c5165d2c353f1d3fa060e%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fede3ea3d451a5e80a94c31_iconfinder_multimedia-25_2849811.png	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fede3ea3d451a5e80a94c31_iconfinder_multimedia-25_2849811.png	(from https://www.hsgadvisory.com/what-we-do)
21:46:00	53912/53912	---M--	200	added ('OK')	image/jpeg	etag:%223146af40a403bf0ff590ef97b6a79cec%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5ff59383b6243fc64435e592_Harriet.jpeg	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5ff59383b6243fc64435e592_Harriet.jpg	(from https://www.hsgadvisory.com/team)
21:46:00	234003/234003	---M--	200	added ('OK')	image/png	etag:%22a485069f486783b15d85c031e63bbbd4%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fed033574e94d9ea57eae6d_Untitled%20design%20(24).png	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fed033574e94d9ea57eae6d_Untitled%20design%20(24).png	(from https://www.hsgadvisory.com/what-we-do)
21:46:01	142117/142117	---M--	200	added ('OK')	image/jpeg	etag:%22a5487099aebd2d803ca1ab8a2e00a61a%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5ff593839056c521ce241052_Xavier.jpeg	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5ff593839056c521ce241052_Xavier.jpg	(from https://www.hsgadvisory.com/team)
21:46:01	61359/61359	---M--	200	added ('OK')	image/jpeg	etag:%22d9f9d16140c9739053e7145b6401063e%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5ff5938119e705d62f2255be_Florence.jpeg	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5ff5938119e705d62f2255be_Florence.jpg	(from https://www.hsgadvisory.com/team)
21:46:01	99938/99938	---M--	200	added ('OK')	image/jpeg	etag:%22f47b279dbfbe1ef38a0c4544f84aef6f%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5ff593826cc8be42829e3ace_Mickael.jpeg	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5ff593826cc8be42829e3ace_Mickael.jpg	(from https://www.hsgadvisory.com/team)
21:46:01	65902/65902	---M--	200	added ('OK')	image/jpeg	etag:%22b7d2efcd3b752c32fc93f7309739d75a%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5ff59383bd33db386af95726_Niamh.jpeg	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5ff59383bd33db386af95726_Niamh.jpg	(from https://www.hsgadvisory.com/team)
21:46:03	113070/113070	---M--	200	added ('OK')	image/jpeg	etag:%2262f12472f1f4308e30603bd0af903315%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/6011818793fe5d92b02074b4_Josh%20Davis.JPG	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/6011818793fe5d92b02074b4_Josh%20Davis.jpg	(from https://www.hsgadvisory.com/team)
21:46:03	1312287/1312287	---M--	200	added ('OK')	image/jpeg	etag:%2285cb05364abe9cc05c98d7177c5a438c%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/6011818a8796df7e98234855_Lynsey%20Barber.jpg	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/6011818a8796df7e98234855_Lynsey%20Barber.jpg	(from https://www.hsgadvisory.com/team)
21:46:03	264754/264754	---M--	200	added ('OK')	image/jpeg	etag:%22c046214e7123ffb17499bbee8b307a57%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/60118188db7c432c9cc86d2f_Michael%20Lane.jpg	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/60118188db7c432c9cc86d2f_Michael%20Lane.jpg	(from https://www.hsgadvisory.com/team)
21:46:04	229085/229085	---M--	200	added ('OK')	image/jpeg	etag:%228356bc185ffb10e8f2023db4fdcd9af6%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/60219d5318efe2792d355aa2_Emily%20Horton.JPG	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/60219d5318efe2792d355aa2_Emily%20Horton.jpg	(from https://www.hsgadvisory.com/team)
21:46:04	184408/184408	---M--	200	added ('OK')	image/png	etag:%22fad099f71558cca7bec5e22a493c42b3%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/60219d5391a3e13c00a1e734_Charles%20Lichfield.png	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/60219d5391a3e13c00a1e734_Charles%20Lichfield.png	(from https://www.hsgadvisory.com/team)
21:46:05	69423/69423	---M--	200	added ('OK')	image/jpeg	etag:%22f649bb52ed86aa77df628ea0d986b661%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/601181876f98612689ef65b2_David%20Cox.jpg	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/601181876f98612689ef65b2_David%20Cox.jpg	(from https://www.hsgadvisory.com/team)
21:46:05	30778/30778	---M--	200	added ('OK')	image/jpeg	etag:%22bfc5a44e4f1fabee23e510ac4b9b864c%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/60219d50d6a9d956b126922e_1580908140723.jpeg	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/60219d50d6a9d956b126922e_1580908140723.jpg	(from https://www.hsgadvisory.com/team)
21:46:06	990287/990287	---M--	200	added ('OK')	image/png	etag:%229a4623be72e3b21cb8472c919f118b1d%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/60219dcff07255b14e4d64e9_Screenshot%202021-02-08%20at%2020.22.57.png	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/60219dcff07255b14e4d64e9_Screenshot%202021-02-08%20at%2020.22.57.png	(from https://www.hsgadvisory.com/team)
21:46:06	8868/8868	---M--	200	added ('OK')	image/png	etag:%22bd3a08e5ec63e9b9439135a097d50bf7%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fee1a3b5ceaed1769dc2a4d_moonfare.png	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fee1a3b5ceaed1769dc2a4d_moonfare.png	(from https://www.hsgadvisory.com/team)
21:46:06	5800/5800	---M--	200	added ('OK')	image/png	etag:%2267e7ead175b82227cc3fe4a83d864548%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fedd670d4857660f14eb0b1_lexis.png	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fedd670d4857660f14eb0b1_lexis.png	(from https://www.hsgadvisory.com/team)
21:46:06	2882352/2882352	---M--	200	added ('OK')	image/png	etag:%22b28dbe875de4c265c4ffa0e4ae1445c0%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/60219d537ca420237bcca3a6_Saidat%20Giwa-Osagie.png	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/60219d537ca420237bcca3a6_Saidat%20Giwa-Osagie.png	(from https://www.hsgadvisory.com/team)
21:46:07	52307/52307	---M--	200	added ('OK')	image/jpeg	etag:%223c02d40d54033a3fee9a64b05d9b3dcb%22	https://uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fee1a3b5e05bd0e42a2b2cf_mf.jpeg	C:/My%20Web%20Sites/Magma/uploads-ssl.webflow.com/5fec9cbd559a42ec579e8c62/5fee1a3b5e05bd0e42a2b2cf_mf.jpg	(from https://www.hsgadvisory.com/team)
